Time (s),TC1 (C),TC2 (C),TC3 (C),TC4 (C),TC5 (C)
508.0,114.016,205.19,234.189,78.668,41.836
509.0,114.209,203.554,231.825,78.674,41.859
510.0,114.48,202.033,229.51,78.683,41.932
511.0,114.772,200.543,227.298,78.704,42.016
512.0,115.045,199.103,225.068,78.737,42.036
513.0,115.28,197.729,223.039,78.792,42.18
514.0,115.624,196.425,221.074,78.886,42.382
515.0,115.853,195.093,219.086,78.888,42.451
516.0,116.07,193.739,217.102,78.874,42.533
517.0,116.291,192.471,215.257,78.94,42.583
518.0,116.508,191.234,213.429,78.973,42.733
519.0,116.782,190.035,211.687,78.975,42.865
520.0,116.918,188.82,209.933,79.032,42.929
521.0,117.124,187.641,208.237,79.008,43.031
522.0,117.355,186.58,206.629,79.047,43.181
523.0,117.57,185.368,205.06,79.085,43.249
524.0,117.806,184.32,203.49,79.127,43.388
525.0,118.011,183.246,201.963,79.098,43.511
526.0,118.242,182.177,200.411,79.146,43.664
527.0,118.431,181.154,198.977,79.208,43.77
528.0,118.655,180.161,197.567,79.227,43.902
529.0,118.797,179.168,196.177,79.22,43.973
530.0,118.979,178.171,194.679,79.217,44.002
531.0,119.231,177.276,193.408,79.28,44.133
532.0,119.382,176.335,192.038,79.272,44.232
533.0,119.544,175.415,190.751,79.331,44.344
534.0,119.669,174.508,189.473,79.376,44.438
535.0,119.825,173.604,188.232,79.334,44.512
536.0,120.041,172.766,187.107,79.391,44.677
537.0,120.206,171.925,185.906,79.467,44.814
538.0,120.341,171.067,184.728,79.42,44.841
539.0,120.479,170.22,183.616,79.421,44.964
540.0,120.654,169.415,182.569,79.484,45.129
541.0,120.789,168.637,181.403,79.469,45.186
542.0,120.893,167.893,180.36,79.472,45.263
543.0,121.012,167.097,179.255,79.491,45.385
544.0,121.115,166.305,178.241,79.471,45.523
545.0,121.195,165.578,177.2,79.508,45.551
546.0,121.425,164.863,176.273,79.551,45.731
547.0,121.473,164.112,175.243,79.531,45.796
548.0,121.607,163.334,174.209,79.534,45.899
549.0,121.713,162.702,173.312,79.561,45.975
550.0,121.789,161.98,172.372,79.556,46.131
551.0,121.912,161.264,171.428,79.61,46.204
552.0,122.005,160.589,170.523,79.647,46.334
553.0,122.089,159.999,169.72,79.702,46.484
554.0,122.25,159.27,168.808,79.663,46.597
555.0,122.312,158.693,168.007,79.643,46.677
556.0,122.367,157.966,167.081,79.689,46.713
557.0,122.505,157.404,166.243,79.68,46.918
558.0,122.536,156.747,165.398,79.719,46.929
559.0,122.617,156.11,164.636,79.733,47.079
