Time (s)	TC1 (C)	TC2 (C)	TC3 (C)	TC4 (C)	TC5 (C)
2507.635	72.194	83.891	90.131	2295.289	2295.289
2508.634	71.952	83.612	89.905	2295.185	2295.185
2509.634	71.767	83.468	89.848	2295.244	2295.244
2510.634	71.545	83.246	89.646	2295.202	2295.202
2511.633	71.338	83.119	89.592	2295.257	2295.257
2512.635	71.139	82.840	89.445	2295.208	2295.208
2513.633	70.975	82.639	89.255	2295.239	2295.239
2514.635	70.732	82.444	89.132	2295.220	2295.220
2515.634	70.547	82.221	89.009	2295.201	2295.201
2516.634	70.404	82.066	88.923	2295.245	2295.245
2517.634	70.217	81.877	88.802	2295.253	2295.253
2518.633	70.030	81.633	88.598	2295.278	2295.278
2519.633	69.827	81.445	88.445	2295.200	2295.200
2520.635	69.616	81.276	88.354	2295.236	2295.236
2521.633	69.421	81.079	88.189	2295.222	2295.222
2522.635	69.235	80.934	88.075	2295.230	2295.230
2523.634	69.052	80.742	87.900	2295.215	2295.215
2524.633	68.887	80.602	87.835	2295.240	2295.240
2525.634	68.753	80.429	87.796	2295.305	2295.305
2526.634	68.499	80.238	87.580	2295.203	2295.203
2527.633	68.357	80.044	87.473	2295.253	2295.253
2528.634	68.166	79.894	87.360	2295.250	2295.250
2529.634	67.919	79.663	87.201	2295.139	2295.139
2530.633	67.808	79.535	87.130	2295.226	2295.226
2531.634	67.649	79.352	87.046	2295.282	2295.282
2532.633	67.420	79.156	86.900	2295.224	2295.224
2533.634	67.247	78.947	86.766	2295.217	2295.217
2534.634	67.056	78.749	86.596	2295.162	2295.162
2535.633	66.934	78.608	86.493	2295.233	2295.233
2536.635	66.784	78.445	86.405	2295.235	2295.235
2537.634	66.577	78.270	86.224	2295.182	2295.182
2538.633	66.459	78.128	86.155	2295.223	2295.223
2539.633	66.321	77.920	86.009	2295.227	2295.227
2540.633	66.129	77.722	85.864	2295.157	2295.157
2541.635	66.051	77.615	85.799	2295.271	2295.271
2542.634	65.806	77.428	85.619	2295.235	2295.235
2543.634	65.620	77.285	85.498	2295.242	2295.242
2544.635	65.424	77.077	85.377	2295.207	2295.207
